timestamp,pod,container,app,cpu_cores,memory_mib
2026-09-21T23:30:15.452Z,prometheus-59f5cf7468-mtx8z,prometheus,,0.000501054,21.4375
2026-09-21T23:30:15.452Z,rabbitmq-5cdf8f76b7-bwghx,rabbitmq,,0.623359463,183.167969
2026-09-21T23:30:15.452Z,worker-5b55666b44-rqchq,worker,worker,0.214216756,67.75
2026-09-21T23:30:20.452Z,api-5b87c4c9d-blcpn,api,api,0.315626643,72.171875
2026-09-21T23:30:20.452Z,api-5b87c4c9d-lvgtq,api,api,0.317496504,72.183594
2026-09-21T23:30:20.452Z,api-5b87c4c9d-nfcrm,api,api,0.31912706,76.714844
2026-09-21T23:30:20.452Z,gateway-856744bb66-hzcvr,gateway,gateway,0.035447501,490.1875
2026-09-21T23:30:20.452Z,jaeger-7cc9b664cc-jt9fj,jaeger,,0.001883563,13.761719
2026-09-21T23:30:20.452Z,k6-c4-exploratory-002-mtvvr,k6,,0.058425281,46.234375
2026-09-21T23:30:20.452Z,otel-collector-7c765745bf-q69jh,otel-collector,,0.001953607,15.878906
2026-09-21T23:30:20.452Z,postgres-676cc4986c-65g8j,postgres,,0.147092599,52.785156
2026-09-21T23:30:20.452Z,prometheus-59f5cf7468-mtx8z,prometheus,,0.000501054,21.4375
2026-09-21T23:30:20.452Z,rabbitmq-5cdf8f76b7-bwghx,rabbitmq,,0.623359463,183.167969
2026-09-21T23:30:20.452Z,worker-5b55666b44-rqchq,worker,worker,0.214216756,67.75
2026-09-21T23:30:25.453Z,api-5b87c4c9d-blcpn,api,api,0.001925283,72.171875
2026-09-21T23:30:25.453Z,api-5b87c4c9d-lvgtq,api,api,0.001857763,72.183594
2026-09-21T23:30:25.453Z,api-5b87c4c9d-nfcrm,api,api,0.324102193,76.8125
2026-09-21T23:30:25.453Z,gateway-856744bb66-hzcvr,gateway,gateway,0.036349419,496.257812
2026-09-21T23:30:25.453Z,jaeger-7cc9b664cc-jt9fj,jaeger,,0.002281175,13.835938
2026-09-21T23:30:25.453Z,k6-c4-exploratory-002-mtvvr,k6,,0.058076703,51.632812
2026-09-21T23:30:25.453Z,otel-collector-7c765745bf-q69jh,otel-collector,,0.002402129,15.984375
2026-09-21T23:30:25.453Z,postgres-676cc4986c-65g8j,postgres,,0.137009801,54.722656
2026-09-21T23:30:25.453Z,prometheus-59f5cf7468-mtx8z,prometheus,,0.000795058,21.441406
2026-09-21T23:30:25.453Z,rabbitmq-5cdf8f76b7-bwghx,rabbitmq,,0.623359463,183.167969
2026-09-21T23:30:25.453Z,worker-5b55666b44-rqchq,worker,worker,0.212024364,67.515625
2026-09-21T23:30:30.453Z,api-5b87c4c9d-blcpn,api,api,0.001925283,72.171875
2026-09-21T23:30:30.453Z,api-5b87c4c9d-lvgtq,api,api,0.001857763,72.183594
2026-09-21T23:30:30.453Z,api-5b87c4c9d-nfcrm,api,api,0.324102193,76.8125
