timestamp,messages_ready,messages_unacknowledged,messages,consumers,publish_total,confirm_total
2026-09-10T18:26:01.533Z,0,0,0,1,1907,0
2026-09-10T18:26:06.556Z,0,0,0,1,1907,0
2026-09-10T18:26:11.553Z,0,0,0,1,1907,0
2026-09-10T18:26:16.557Z,0,0,0,1,1907,0
2026-09-10T18:26:21.568Z,0,0,0,1,1907,0
2026-09-10T18:26:26.558Z,0,0,0,1,1907,0
2026-09-10T18:26:31.548Z,0,0,0,1,1907,0
2026-09-10T18:26:36.561Z,0,0,0,1,1907,0
2026-09-10T18:26:41.568Z,0,0,0,1,1907,0
2026-09-10T18:26:46.548Z,0,0,0,1,1907,0
2026-09-10T18:26:51.542Z,0,0,0,1,1907,0
2026-09-10T18:26:56.548Z,0,0,0,1,1907,0
2026-09-10T18:27:01.563Z,0,0,0,1,1907,0
2026-09-10T18:27:06.568Z,0,0,0,1,1907,0
2026-09-10T18:27:11.547Z,0,0,0,1,1907,0
2026-09-10T18:27:16.571Z,0,0,0,1,1907,0
2026-09-10T18:27:21.573Z,0,0,0,1,1907,0
2026-09-10T18:27:26.544Z,0,0,0,1,1907,0
2026-09-10T18:27:31.561Z,0,0,0,1,1907,0
2026-09-10T18:27:36.563Z,0,0,0,1,1907,0
2026-09-10T18:27:41.585Z,0,0,0,1,1907,0
2026-09-10T18:27:46.568Z,0,0,0,1,1907,0
2026-09-10T18:27:51.557Z,0,0,0,1,1907,0
2026-09-10T18:27:56.558Z,0,0,0,1,1907,0
2026-09-10T18:28:01.571Z,0,0,0,1,1907,0
2026-09-10T18:28:06.553Z,0,0,0,1,1907,0
2026-09-10T18:28:11.574Z,0,0,0,1,1907,0
2026-09-10T18:28:16.569Z,0,0,0,1,1907,0
2026-09-10T18:28:21.557Z,0,0,0,1,1907,0
2026-09-10T18:28:26.580Z,0,0,0,1,1907,0
2026-09-10T18:28:31.555Z,0,0,0,1,1907,0
2026-09-10T18:28:36.563Z,0,0,0,1,1907,0
2026-09-10T18:28:41.569Z,0,0,0,1,1907,0
2026-09-10T18:28:46.568Z,0,0,0,1,1907,0
2026-09-10T18:28:51.561Z,0,0,0,1,1907,0
2026-09-10T18:28:56.565Z,0,0,0,1,1907,0
2026-09-10T18:29:01.565Z,0,0,0,1,1907,0
2026-09-10T18:29:06.582Z,0,0,0,1,1907,0
2026-09-10T18:29:11.560Z,0,0,0,1,1907,0
2026-09-10T18:29:16.563Z,0,0,0,1,1907,0
2026-09-10T18:29:21.594Z,0,0,0,1,1907,0
2026-09-10T18:29:26.550Z,0,0,0,1,1907,0
2026-09-10T18:29:31.557Z,0,0,0,1,1907,0
2026-09-10T18:29:36.558Z,0,0,0,1,1907,0
2026-09-10T18:29:41.573Z,0,0,0,1,1907,0
2026-09-10T18:29:46.571Z,0,0,0,1,1907,0
2026-09-10T18:29:51.558Z,0,0,0,1,1907,0
2026-09-10T18:29:56.578Z,0,0,0,1,1907,0
2026-09-10T18:30:01.569Z,0,0,0,1,1907,0
2026-09-10T18:30:06.578Z,0,0,0,1,1907,0
2026-09-10T18:30:11.578Z,0,0,0,1,1907,0
2026-09-10T18:30:16.574Z,0,0,0,1,1907,0
2026-09-10T18:30:21.572Z,0,0,0,1,1907,0
2026-09-10T18:30:26.575Z,0,0,0,1,1907,0
2026-09-10T18:30:31.552Z,0,0,0,1,1907,0
2026-09-10T18:30:36.576Z,0,0,0,1,1907,0
2026-09-10T18:30:41.587Z,0,0,0,1,1907,0
2026-09-10T18:30:46.579Z,0,0,0,1,1907,0
2026-09-10T18:30:51.577Z,0,0,0,1,1907,0
2026-09-10T18:30:56.566Z,0,0,0,1,1907,0
2026-09-10T18:31:01.567Z,0,0,0,1,1907,0
2026-09-10T18:31:06.588Z,0,0,0,1,1907,0
2026-09-10T18:31:11.562Z,0,0,0,1,1907,0
2026-09-10T18:31:16.585Z,0,0,0,1,1907,0
2026-09-10T18:31:21.585Z,0,0,0,1,1907,0
2026-09-10T18:31:26.585Z,0,0,0,1,1907,0
2026-09-10T18:31:31.581Z,0,0,0,1,1907,0
2026-09-10T18:31:36.568Z,0,0,0,1,1907,0
2026-09-10T18:31:41.576Z,0,0,0,1,1907,0
2026-09-10T18:31:46.593Z,0,0,0,1,1907,0
2026-09-10T18:31:51.598Z,0,0,0,1,1907,0
2026-09-10T18:31:56.573Z,0,0,0,1,1907,0
2026-09-10T18:32:01.589Z,0,0,0,1,1907,0
2026-09-10T18:32:06.576Z,0,0,0,1,1907,0
2026-09-10T18:32:11.593Z,0,0,0,1,1907,0
2026-09-10T18:32:16.586Z,0,0,0,1,1907,0
